Session,Hand,Bankroll,Change
1,1,1010.00,+10.00
1,2,1005.00,-5.00
1,3,995.00,-10.00
1,4,990.00,-5.00
1,5,985.00,-5.00
1,6,995.00,+10.00
1,7,1005.00,+10.00
1,8,1000.00,-5.00
1,9,1010.00,+10.00
1,10,1020.00,+10.00
1,11,1010.00,-10.00
1,12,1020.00,+10.00
1,13,1030.00,+10.00
1,14,1020.00,-10.00
1,15,1030.00,+10.00
1,16,1040.00,+10.00
1,17,1050.00,+10.00
1,18,1050.00,+0.00
1,19,1070.00,+20.00
1,20,1070.00,+0.00
1,21,1070.00,+0.00
1,22,1060.00,-10.00
1,23,1070.00,+10.00
1,24,1080.00,+10.00
1,25,1070.00,-10.00
1,26,1060.00,-10.00
1,27,1070.00,+10.00
1,28,1060.00,-10.00
1,29,1050.00,-10.00
1,30,1040.00,-10.00
1,31,1030.00,-10.00
1,32,1010.00,-20.00
1,33,1005.00,-5.00
1,34,1015.00,+10.00
1,35,1025.00,+10.00
1,36,1015.00,-10.00
1,37,1025.00,+10.00
1,38,1015.00,-10.00
1,39,1010.00,-5.00
1,40,1010.00,+0.00
1,41,1000.00,-10.00
1,42,1020.00,+20.00
1,43,1040.00,+20.00
1,44,1040.00,+0.00
1,45,1050.00,+10.00
1,46,1040.00,-10.00
1,47,1030.00,-10.00
1,48,1025.00,-5.00
1,49,1015.00,-10.00
1,50,1010.00,-5.00
1,51,1000.00,-10.00
1,52,1010.00,+10.00
1,53,1000.00,-10.00
1,54,990.00,-10.00
1,55,980.00,-10.00
1,56,975.00,-5.00
1,57,965.00,-10.00
1,58,975.00,+10.00
1,59,985.00,+10.00
1,60,995.00,+10.00
1,61,985.00,-10.00
1,62,975.00,-10.00
1,63,985.00,+10.00
1,64,975.00,-10.00
1,65,965.00,-10.00
1,66,945.00,-20.00
1,67,935.00,-10.00
1,68,945.00,+10.00
1,69,955.00,+10.00
1,70,945.00,-10.00
1,71,945.00,+0.00
1,72,955.00,+10.00
1,73,965.00,+10.00
1,74,945.00,-20.00
1,75,955.00,+10.00
1,76,975.00,+20.00
1,77,975.00,+0.00
1,78,965.00,-10.00
1,79,985.00,+20.00
1,80,1005.00,+20.00
1,81,1015.00,+10.00
1,82,995.00,-20.00
1,83,1015.00,+20.00
1,84,1035.00,+20.00
1,85,1065.00,+30.00
1,86,1065.00,+0.00
1,87,1055.00,-10.00
1,88,1055.00,+0.00
1,89,1045.00,-10.00
1,90,1055.00,+10.00
1,91,1075.00,+20.00
1,92,1065.00,-10.00
1,93,1075.00,+10.00
1,94,1070.00,-5.00
1,95,1080.00,+10.00
1,96,1080.00,+0.00
1,97,1070.00,-10.00
1,98,1060.00,-10.00
1,99,1050.00,-10.00
1,100,1040.00,-10.00
2,1,1010.00,+10.00
2,2,1005.00,-5.00
2,3,995.00,-10.00
2,4,1015.00,+20.00
2,5,975.00,-40.00
2,6,975.00,+0.00
2,7,965.00,-10.00
2,8,975.00,+10.00
2,9,965.00,-10.00
2,10,975.00,+10.00
2,11,985.00,+10.00
2,12,1000.00,+15.00
2,13,1000.00,+0.00
2,14,990.00,-10.00
2,15,980.00,-10.00
2,16,1000.00,+20.00
2,17,990.00,-10.00
2,18,970.00,-20.00
2,19,960.00,-10.00
2,20,955.00,-5.00
2,21,945.00,-10.00
2,22,935.00,-10.00
2,23,930.00,-5.00
2,24,940.00,+10.00
2,25,930.00,-10.00
2,26,920.00,-10.00
2,27,930.00,+10.00
2,28,920.00,-10.00
2,29,940.00,+20.00
2,30,950.00,+10.00
2,31,940.00,-10.00
2,32,930.00,-10.00
2,33,920.00,-10.00
2,34,910.00,-10.00
2,35,900.00,-10.00
2,36,910.00,+10.00
2,37,920.00,+10.00
2,38,940.00,+20.00
2,39,930.00,-10.00
2,40,945.00,+15.00
2,41,935.00,-10.00
2,42,925.00,-10.00
2,43,935.00,+10.00
2,44,955.00,+20.00
2,45,945.00,-10.00
2,46,935.00,-10.00
2,47,945.00,+10.00
2,48,955.00,+10.00
2,49,945.00,-10.00
2,50,945.00,+0.00
2,51,955.00,+10.00
2,52,965.00,+10.00
2,53,955.00,-10.00
2,54,965.00,+10.00
2,55,955.00,-10.00
2,56,945.00,-10.00
2,57,935.00,-10.00
2,58,925.00,-10.00
2,59,915.00,-10.00
2,60,910.00,-5.00
2,61,900.00,-10.00
2,62,890.00,-10.00
2,63,880.00,-10.00
2,64,890.00,+10.00
2,65,880.00,-10.00
2,66,870.00,-10.00
2,67,860.00,-10.00
2,68,860.00,+0.00
2,69,890.00,+30.00
2,70,905.00,+15.00
2,71,925.00,+20.00
2,72,935.00,+10.00
2,73,925.00,-10.00
2,74,915.00,-10.00
2,75,935.00,+20.00
2,76,930.00,-5.00
2,77,920.00,-10.00
2,78,930.00,+10.00
2,79,940.00,+10.00
2,80,950.00,+10.00
2,81,960.00,+10.00
2,82,950.00,-10.00
2,83,940.00,-10.00
2,84,955.00,+15.00
2,85,965.00,+10.00
2,86,955.00,-10.00
2,87,945.00,-10.00
2,88,935.00,-10.00
2,89,925.00,-10.00
2,90,915.00,-10.00
2,91,905.00,-10.00
2,92,900.00,-5.00
2,93,890.00,-10.00
2,94,900.00,+10.00
2,95,895.00,-5.00
2,96,905.00,+10.00
2,97,915.00,+10.00
2,98,910.00,-5.00
2,99,910.00,+0.00
2,100,900.00,-10.00
3,1,990.00,-10.00
3,2,980.00,-10.00
3,3,970.00,-10.00
3,4,960.00,-10.00
3,5,950.00,-10.00
3,6,940.00,-10.00
3,7,930.00,-10.00
3,8,920.00,-10.00
3,9,910.00,-10.00
3,10,900.00,-10.00
3,11,910.00,+10.00
3,12,900.00,-10.00
3,13,890.00,-10.00
3,14,880.00,-10.00
3,15,890.00,+10.00
3,16,905.00,+15.00
3,17,920.00,+15.00
3,18,910.00,-10.00
3,19,920.00,+10.00
3,20,930.00,+10.00
3,21,940.00,+10.00
3,22,930.00,-10.00
3,23,920.00,-10.00
3,24,910.00,-10.00
3,25,910.00,+0.00
3,26,890.00,-20.00
3,27,870.00,-20.00
3,28,880.00,+10.00
3,29,860.00,-20.00
3,30,870.00,+10.00
3,31,860.00,-10.00
3,32,850.00,-10.00
3,33,860.00,+10.00
3,34,850.00,-10.00
3,35,845.00,-5.00
3,36,855.00,+10.00
3,37,845.00,-10.00
3,38,855.00,+10.00
3,39,865.00,+10.00
3,40,865.00,+0.00
3,41,855.00,-10.00
3,42,845.00,-10.00
3,43,835.00,-10.00
3,44,845.00,+10.00
3,45,855.00,+10.00
3,46,865.00,+10.00
3,47,855.00,-10.00
3,48,865.00,+10.00
3,49,875.00,+10.00
3,50,865.00,-10.00
3,51,855.00,-10.00
3,52,865.00,+10.00
3,53,875.00,+10.00
3,54,885.00,+10.00
3,55,885.00,+0.00
3,56,895.00,+10.00
3,57,905.00,+10.00
3,58,885.00,-20.00
3,59,895.00,+10.00
3,60,885.00,-10.00
3,61,895.00,+10.00
3,62,885.00,-10.00
3,63,875.00,-10.00
3,64,885.00,+10.00
3,65,895.00,+10.00
3,66,885.00,-10.00
3,67,900.00,+15.00
3,68,900.00,+0.00
3,69,910.00,+10.00
3,70,900.00,-10.00
3,71,890.00,-10.00
3,72,880.00,-10.00
3,73,870.00,-10.00
3,74,880.00,+10.00
3,75,890.00,+10.00
3,76,890.00,+0.00
3,77,880.00,-10.00
3,78,890.00,+10.00
3,79,900.00,+10.00
3,80,890.00,-10.00
3,81,880.00,-10.00
3,82,870.00,-10.00
3,83,860.00,-10.00
3,84,875.00,+15.00
3,85,865.00,-10.00
3,86,855.00,-10.00
3,87,865.00,+10.00
3,88,855.00,-10.00
3,89,845.00,-10.00
3,90,855.00,+10.00
3,91,855.00,+0.00
3,92,845.00,-10.00
3,93,855.00,+10.00
3,94,845.00,-10.00
3,95,855.00,+10.00
3,96,865.00,+10.00
3,97,885.00,+20.00
3,98,895.00,+10.00
3,99,915.00,+20.00
3,100,905.00,-10.00
4,1,990.00,-10.00
4,2,1000.00,+10.00
4,3,990.00,-10.00
4,4,980.00,-10.00
4,5,990.00,+10.00
4,6,1010.00,+20.00
4,7,1000.00,-10.00
4,8,1010.00,+10.00
4,9,1000.00,-10.00
4,10,990.00,-10.00
4,11,1000.00,+10.00
4,12,990.00,-10.00
4,13,980.00,-10.00
4,14,960.00,-20.00
4,15,950.00,-10.00
4,16,940.00,-10.00
4,17,935.00,-5.00
4,18,945.00,+10.00
4,19,935.00,-10.00
4,20,925.00,-10.00
4,21,915.00,-10.00
4,22,905.00,-10.00
4,23,915.00,+10.00
4,24,925.00,+10.00
4,25,915.00,-10.00
4,26,905.00,-10.00
4,27,895.00,-10.00
4,28,905.00,+10.00
4,29,895.00,-10.00
4,30,875.00,-20.00
4,31,885.00,+10.00
4,32,875.00,-10.00
4,33,885.00,+10.00
4,34,895.00,+10.00
4,35,905.00,+10.00
4,36,895.00,-10.00
4,37,890.00,-5.00
4,38,880.00,-10.00
4,39,870.00,-10.00
4,40,850.00,-20.00
4,41,850.00,+0.00
4,42,840.00,-10.00
4,43,850.00,+10.00
4,44,845.00,-5.00
4,45,855.00,+10.00
4,46,845.00,-10.00
4,47,835.00,-10.00
4,48,855.00,+20.00
4,49,845.00,-10.00
4,50,845.00,+0.00
4,51,860.00,+15.00
4,52,850.00,-10.00
4,53,840.00,-10.00
4,54,830.00,-10.00
4,55,825.00,-5.00
4,56,815.00,-10.00
4,57,805.00,-10.00
4,58,795.00,-10.00
4,59,795.00,+0.00
4,60,805.00,+10.00
4,61,795.00,-10.00
4,62,785.00,-10.00
4,63,795.00,+10.00
4,64,805.00,+10.00
4,65,815.00,+10.00
4,66,805.00,-10.00
4,67,795.00,-10.00
4,68,785.00,-10.00
4,69,775.00,-10.00
4,70,765.00,-10.00
4,71,755.00,-10.00
4,72,765.00,+10.00
4,73,755.00,-10.00
4,74,745.00,-10.00
4,75,735.00,-10.00
4,76,725.00,-10.00
4,77,715.00,-10.00
4,78,730.00,+15.00
4,79,730.00,+0.00
4,80,730.00,+0.00
4,81,750.00,+20.00
4,82,740.00,-10.00
4,83,735.00,-5.00
4,84,715.00,-20.00
4,85,725.00,+10.00
4,86,745.00,+20.00
4,87,755.00,+10.00
4,88,755.00,+0.00
4,89,765.00,+10.00
4,90,755.00,-10.00
4,91,745.00,-10.00
4,92,735.00,-10.00
4,93,715.00,-20.00
4,94,695.00,-20.00
4,95,685.00,-10.00
4,96,675.00,-10.00
4,97,685.00,+10.00
4,98,685.00,+0.00
4,99,695.00,+10.00
4,100,685.00,-10.00
5,1,990.00,-10.00
5,2,980.00,-10.00
5,3,980.00,+0.00
5,4,990.00,+10.00
5,5,1000.00,+10.00
5,6,990.00,-10.00
5,7,990.00,+0.00
5,8,1000.00,+10.00
5,9,1010.00,+10.00
5,10,1010.00,+0.00
5,11,1020.00,+10.00
5,12,1010.00,-10.00
5,13,1030.00,+20.00
5,14,1020.00,-10.00
5,15,1010.00,-10.00
5,16,1000.00,-10.00
5,17,980.00,-20.00
5,18,970.00,-10.00
5,19,980.00,+10.00
5,20,990.00,+10.00
5,21,980.00,-10.00
5,22,970.00,-10.00
5,23,970.00,+0.00
5,24,980.00,+10.00
5,25,970.00,-10.00
5,26,960.00,-10.00
5,27,950.00,-10.00
5,28,940.00,-10.00
5,29,935.00,-5.00
5,30,925.00,-10.00
5,31,915.00,-10.00
5,32,915.00,+0.00
5,33,925.00,+10.00
5,34,945.00,+20.00
5,35,955.00,+10.00
5,36,965.00,+10.00
5,37,955.00,-10.00
5,38,965.00,+10.00
5,39,985.00,+20.00
5,40,995.00,+10.00
5,41,1010.00,+15.00
5,42,1020.00,+10.00
5,43,1030.00,+10.00
5,44,1020.00,-10.00
5,45,1010.00,-10.00
5,46,1020.00,+10.00
5,47,1000.00,-20.00
5,48,1010.00,+10.00
5,49,1000.00,-10.00
5,50,990.00,-10.00
5,51,990.00,+0.00
5,52,970.00,-20.00
5,53,960.00,-10.00
5,54,950.00,-10.00
5,55,940.00,-10.00
5,56,950.00,+10.00
5,57,945.00,-5.00
5,58,925.00,-20.00
5,59,935.00,+10.00
5,60,925.00,-10.00
5,61,925.00,+0.00
5,62,915.00,-10.00
5,63,905.00,-10.00
5,64,925.00,+20.00
5,65,935.00,+10.00
5,66,950.00,+15.00
5,67,965.00,+15.00
5,68,980.00,+15.00
5,69,990.00,+10.00
5,70,990.00,+0.00
5,71,1000.00,+10.00
5,72,1010.00,+10.00
5,73,1020.00,+10.00
5,74,1035.00,+15.00
5,75,1030.00,-5.00
5,76,1040.00,+10.00
5,77,1050.00,+10.00
5,78,1040.00,-10.00
5,79,1050.00,+10.00
5,80,1060.00,+10.00
5,81,1075.00,+15.00
5,82,1085.00,+10.00
5,83,1075.00,-10.00
5,84,1065.00,-10.00
5,85,1065.00,+0.00
5,86,1055.00,-10.00
5,87,1065.00,+10.00
5,88,1055.00,-10.00
5,89,1065.00,+10.00
5,90,1055.00,-10.00
5,91,1045.00,-10.00
5,92,1035.00,-10.00
5,93,1045.00,+10.00
5,94,1055.00,+10.00
5,95,1045.00,-10.00
5,96,1035.00,-10.00
5,97,1035.00,+0.00
5,98,1025.00,-10.00
5,99,1015.00,-10.00
5,100,1025.00,+10.00
